#mirID	0	4	8	12	16	20
dme-miR-125-5p_MIMAT0000397	1912.858734	2779.349348	2855.855485	2087.340395	1653.622853	1951.518897
dme-miR-929-3p_MIMAT0005511	91.898382	77.023785	78.890204	84.851545	90.548258	87.439045
dme-miR-9370-3p_MIMAT0035204	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
dme-miR-10404-3p_MIMAT0041638_2	0.037685	0.039317	0.024163	0.051740	0.034149	0.035100
dme-miR-2491-5p_MIMAT0012198	0.000000	0.000000	0.033456	0.000000	0.000000	0.000000
dme-miR-iab-8-5p_MIMAT0005463	0.078646	0.034355	0.133826	0.038101	0.000000	0.038401
dme-miR-9c-3p_MIMAT0020828	0.314586	0.343549	0.317836	0.457215	0.329266	0.307208
dme-miR-137-5p_MIMAT0020888	10.184716	9.653739	11.609373	8.801395	6.914594	10.099459
dme-miR-2a-3p_MIMAT0000106	1215.992160	1394.199220	1515.178702	1302.508687	1154.293507	1219.967958
dme-miR-305-5p_MIMAT0000391	2702.606771	2390.159362	2756.038300	2620.809083	2496.850562	2485.042993
dme-miR-13b-3p_MIMAT0000119	343.968135	352.833867	347.720784	415.923072	373.721274	385.435174
rr733586-1a-3p-miR	0.157293	0.034355	0.167282	0.114304	0.094076	0.230406
dme-miR-2500-5p_MIMAT0012214	2.280747	2.301781	2.341948	3.048102	2.257827	2.956876
dme-miR-4952-3p_MIMAT0020167	1.690899	3.023235	3.245271	2.400380	3.151550	3.225683
dme-miR-4977-3p_MIMAT0020209	0.000000	0.034355	0.000000	0.000000	0.000000	0.000000
dme-miR-5-5p_MIMAT0000110	6.684949	6.458730	5.838143	8.039370	7.479051	7.718598
dme-miR-3645-3p_MIMAT0018064	0.196616	0.274840	0.234195	0.076203	0.235190	0.153604
dme-miR-10404-3p_MIMAT0041638_4	0.037685	0.039317	0.024163	0.051740	0.034149	0.035100
rr901627-1a-3p-miR	0.363740	0.214718	0.153342	0.200032	0.286148	0.339209
dme-miR-2282-3p_MIMAT0011790	0.275263	0.377904	0.401477	0.228608	0.094076	0.230406
rr627154-1a-3p-miR	0.924096	1.872344	1.321528	1.181140	1.003479	1.132829
dme-miR-965-3p_MIMAT0005480	24.301755	23.567492	24.389719	25.756464	17.027776	20.698131
dme-miR-4979-5p_MIMAT0020211	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
dme-miR-3-3p_MIMAT0000108	1.376313	1.236778	0.769497	1.333545	1.458180	1.267233
rr567113-1a-5p-miR	0.421320	0.397536	0.520964	0.428021	0.442891	0.482755
dme-miR-277-3p_MIMAT0000338	27981.051953	25543.759952	28001.940636	27373.100899	30027.048700	28694.810223
dme-miR-9373-5p_MIMAT0035209	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
dme-miR-184-5p_MIMAT0000330	4.915403	4.740982	9.033229	6.896331	4.797882	4.224108
dme-miR-6-3p_MIMAT0000111_2	1.953054	1.574602	1.672820	2.019368	1.818805	1.740845
dme-miR-6-3p_MIMAT0000111_1	1.953054	1.557424	1.672820	2.019368	1.818805	1.740845
dme-miR-9382-3p_MIMAT0035228	0.000000	0.034355	0.100369	0.000000	0.000000	0.076802
dme-miR-2495-3p_MIMAT0012205	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
dme-miR-279-3p_MIMAT0000341	2082.912031	1630.039042	1752.546879	1773.233462	1422.901189	1599.324256
dme-miR-33-3p_MIMAT0020808	8.533140	13.879397	16.092531	19.203044	15.099216	18.547676
dme-miR-1007-5p_MIMAT0020904	0.589848	0.790164	1.070605	0.876329	0.799647	1.075228
dme-miR-1004-3p_MIMAT0005017	9.948777	9.258657	12.663249	9.449117	8.513888	6.720173
dme-miR-979-3p_MIMAT0005495	0.157293	0.274840	0.334564	0.152405	0.094076	0.192005
dme-miR-993-5p_MIMAT0020893	78.174576	76.886365	81.767455	81.803443	83.351435	82.792525
dme-miR-34-3p_MIMAT0020812	740.128678	950.664293	976.157538	787.185097	634.355221	714.066331
dme-miR-4941-3p_MIMAT0020149	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
rr194477-1a-5p-miR	0.314586	0.309194	0.167282	0.190506	0.376304	0.422411
dme-miR-1008-3p_MIMAT0005021	0.668495	0.515324	0.802954	0.609620	0.329266	0.806421
dme-miR-31a-5p_MIMAT0000400	3814.562780	4153.461232	3728.526785	3614.877767	4076.176806	3989.907225
dme-miR-998-3p_MIMAT0005518	42.587055	77.264270	67.247375	43.130646	41.017185	42.625094
dme-miR-6-2-5p_MIMAT0020788	0.039323	0.068710	0.000000	0.000000	0.000000	0.000000
dme-miR-219-5p_MIMAT0000335	34.604440	41.809967	49.281285	49.341155	38.806396	46.119584
rr724257-1a-3p-miR	0.314586	0.103065	0.267651	0.038101	0.141114	0.384010
rr266290-1a-3p-miR	0.117970	0.274840	0.334564	0.076203	0.094076	0.153604
rr765733-1b-3p-miR	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
rr373604-1a-5p-miR	0.117970	0.515324	0.301108	0.381013	0.235190	0.115203
dme-miR-975-5p_MIMAT0005491	0.117970	0.103065	0.000000	0.114304	0.000000	0.076802
dme-miR-966-3p_MIMAT0020862	0.000000	0.068710	0.066913	0.000000	0.000000	0.076802
rr126254-1a-3p-miR	0.157293	0.240485	0.100369	0.114304	0.282228	0.153604
rr724257-1a-5p-miR	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
rr1083056-1a-5p-miR	0.000000	0.000000	0.033456	0.000000	0.000000	0.000000
rr271302-1a-3p-miR	0.000000	0.000000	0.033456	0.000000	0.000000	0.000000
dme-miR-13b-3p_MIMAT0000119_1	343.968135	352.833867	347.720784	415.846870	373.721274	385.435174
dme-miR-970-3p_MIMAT0005486	6277.009494	6376.163143	6187.098609	6510.854278	7326.114481	6298.203281
rr641508-1a-3p-miR	0.000000	0.000000	0.033456	0.000000	0.094076	0.000000
dme-miR-4980-3p_MIMAT0020213	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
dme-miR-954-5p_MIMAT0005465	1.533606	1.408553	1.806646	1.638355	3.480816	1.344035
dme-miR-987-5p_MIMAT0005504	9647.554052	9528.412508	7420.245948	8985.608463	8743.998278	9343.011044
dme-miR-1003-3p_MIMAT0005016	4.364878	5.651388	7.577876	6.020002	4.492134	5.664145
dme-miR-4913-3p_MIMAT0020506	1.651576	1.906699	1.773189	1.638355	1.834484	1.843247
dme-miR-4972-5p_MIMAT0020199	0.078646	0.068710	0.066913	0.000000	0.000000	0.038401
dme-miR-969-5p_MIMAT0005485	0.314586	0.103065	0.301108	0.114304	0.047038	0.230406
dme-miR-1-5p_MIMAT0020779	0.117970	0.343549	0.234195	0.381013	0.117595	0.422411
dme-let-7-5p_MIMAT0000396	24417.443456	24519.169545	26452.607963	26612.167583	26418.359612	24411.602669
dme-miR-980-5p_MIMAT0020877	13.854884	18.362718	19.203977	18.536272	18.180209	19.162092
dme-miR-1016-3p_MIMAT0005029	0.786465	1.236778	0.970236	1.485950	0.846685	0.806421
rr753053-1b-3p-miR	0.000000	0.000000	0.033456	0.000000	0.000000	0.000000
rr347030-1b-5p-miR	0.432556	0.515324	0.635672	0.419114	1.222989	1.036827
dme-miR-994-3p_MIMAT0020894	0.000000	0.000000	0.234195	0.000000	0.000000	0.000000
dme-miR-4960-3p_MIMAT0020180	1.887515	2.164361	2.040841	1.981266	1.928560	2.150455
dme-miR-2498-5p_MIMAT0012210	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
dme-miR-263a-3p_MIMAT0020799	35.076319	35.488657	56.574781	58.485461	46.779347	39.783421
dme-miR-962-3p_MIMAT0020857	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
rr432755-1a-3p-miR	46.322762	47.289581	44.497019	43.511659	45.360365	44.353139
rr68215-1a-3p-miR	0.786465	0.996293	0.769497	0.876329	0.658533	0.499213
dme-miR-2b-1-5p_MIMAT0020782	18.639210	22.846038	22.750356	20.384184	20.179326	18.240468
dme-miR-274-3p_MIMAT0020800	0.550525	0.618389	0.769497	0.685823	0.799647	0.556814
dme-miR-4968-3p_MIMAT0032118	0.001063	0.002925	0.000000	0.001361	0.000000	0.001371
dme-miR-983-3p_MIMAT0020880	0.098308	0.017177	0.016728	0.000000	0.000000	0.000000
dme-miR-932-5p_MIMAT0005479	590.674198	629.073385	727.108057	660.904762	623.254240	683.345542
rr139215-1a-5p-miR	0.196616	0.000000	0.066913	0.000000	0.047038	0.000000
dme-miR-2499-5p_MIMAT0012212	0.000000	0.000000	0.000000	0.038101	0.000000	0.000000
dme-miR-1014-5p_MIMAT0020907	0.039323	0.000000	0.000000	0.000000	0.000000	0.000000
dme-miR-1001-5p_MIMAT0005521	134.917993	109.420498	116.863224	123.962507	116.560302	124.111986
rr446444-1d-5p-miR	0.000000	0.002791	0.000000	0.000000	0.005021	0.004311
dme-miR-4957-3p_MIMAT0020176	0.275263	0.309194	0.368020	0.266709	0.282228	0.307208
rr817655-5b-3p-miR	2.201199	2.187919	2.303235	2.068718	1.927888	1.921695
dme-miR-375-5p_MIMAT0020853	0.511202	1.339843	0.836410	1.066836	0.658533	0.537614
dme-miR-10404-5p_MIMAT0041637_9	5.470863	4.808741	4.968764	5.843405	6.409719	5.977528
dme-miR-2491-3p_MIMAT0020912	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
rr315285-1a-3p-miR	0.157293	0.274840	0.334564	0.381013	0.376304	0.153604
dme-miR-2b-3p_MIMAT0000107_1	973.898711	1065.808896	1186.820812	1043.756560	971.538901	997.501447
dme-miR-10404-5p_MIMAT0041637_3	5.470863	4.808741	4.968764	5.843405	6.409719	5.977528
dme-miR-10404-5p_MIMAT0041637_2	5.470863	4.808741	4.968764	5.843405	6.409719	5.977528
dme-miR-10404-5p_MIMAT0041637_1	5.470863	4.808741	4.968764	5.843405	6.409719	5.977528
dme-miR-10404-5p_MIMAT0041637_7	5.470863	4.808741	4.968764	5.843405	6.409719	5.977528
dme-miR-10404-5p_MIMAT0041637_6	5.470863	4.808741	4.968764	5.843405	6.409719	5.977528
dme-miR-10404-5p_MIMAT0041637_5	5.470863	4.808741	4.968764	5.843405	6.409719	5.977528
dme-miR-10404-5p_MIMAT0041637_4	5.470863	4.808741	4.968764	5.843405	6.409719	5.977528
dme-miR-2494-3p_MIMAT0012203	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
dme-miR-263b-3p_MIMAT0020822	0.039323	0.171775	0.100369	0.038101	0.047038	0.057601
dme-miR-13a-3p_MIMAT0000118	320.688784	340.036650	332.486968	384.654624	344.479282	363.290606
rr309853-1a-5p-miR	0.117970	0.137420	0.066913	0.190506	0.047038	0.192005
dme-miR-313-5p_MIMAT0020839	0.157293	0.171775	0.133826	0.190506	0.188152	0.268807
rr593300-1b-5p-miR	0.157293	0.068710	0.033456	0.190506	0.188152	0.153604
dme-miR-9379-3p_MIMAT0035222	1.415636	1.271133	1.070605	0.914431	1.364104	1.190431
rr129188-1a-3p-miR	0.314586	0.377904	0.635672	0.381013	0.329266	0.384010
dme-miR-968-5p_MIMAT0005484	0.471879	0.377904	0.401477	0.762026	0.658533	0.921624
dme-miR-210-3p_MIMAT0000355	35022.524649	36521.097962	37303.791547	35878.195099	34627.452878	35638.918085
dme-miR-997-5p_MIMAT0005517	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
dme-miR-4963-5p_MIMAT0020185	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
dme-miR-927-3p_MIMAT0020882	879.503304	917.534675	873.613655	975.805472	1008.801665	987.922961
